profile_image_url,description,id,protected,verified,username,location,url,pinned_tweet_id,name,created_at,public_metrics.followers_count,public_metrics.following_count,public_metrics.tweet_count,public_metrics.listed_count,entities.url.urls,entities.description.mentions,entities.description.urls,entities.description.hashtags,screenName,party
https://pbs.twimg.com/profile_images/1481270865748799493/x1mFswDq_normal.jpg,"Gewerkschaftssekretärin @vpodBern, Grossrätin @kanton_bern #grbe @spkantonbern und Co-Präsidentin @sp_stadt_bern",3208802783,False,False,meretschindler,"Bern, Schweiz",,,Meret Schindler,2015-04-26T18:32:05.000Z,1354.0,2073.0,269.0,32.0,,"[{'start': 24, 'end': 33, 'username': 'vpodBern'}, {'start': 46, 'end': 58, 'username': 'kanton_bern'}, {'start': 65, 'end': 78, 'username': 'spkantonbern'}, {'start': 98, 'end': 112, 'username': 'sp_stadt_bern'}]",,"[{'start': 59, 'end': 64, 'tag': 'grbe'}]",meretschindler,SP
https://pbs.twimg.com/profile_images/1047873955569291264/1eYswFcj_normal.jpg,Parteipräsidentin @sp_bl // Landrätin @sp_bl // Vizepräsidentin BKSK BL // #FortschrittFürsBaselbiet // Kindergarten #4147Aesch,1575630127,False,False,miriam_locher,,https://t.co/zcZl9g1WDZ,,Miriam Locher,2013-07-07T17:06:35.000Z,1070.0,701.0,1838.0,25.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/zcZl9g1WDZ', 'expanded_url': 'http://www.miriamlocher.ch', 'display_url': 'miriamlocher.ch'}]","[{'start': 18, 'end': 24, 'username': 'sp_bl'}, {'start': 38, 'end': 44, 'username': 'sp_bl'}]",,"[{'start': 75, 'end': 100, 'tag': 'FortschrittFürsBaselbiet'}, {'start': 117, 'end': 127, 'tag': '4147Aesch'}]",miriam_locher,SP
https://pbs.twimg.com/profile_images/1348082157034631170/lHglFb09_normal.jpg,Journalistin @bazonline,2963698324,False,False,mirjamkohler,"Basel, Schweiz",,,Mirjam Kohler,2015-01-06T07:49:04.000Z,932.0,245.0,4151.0,22.0,,"[{'start': 13, 'end': 23, 'username': 'bazonline'}]",,,mirjamkohler,SP
https://pbs.twimg.com/profile_images/1225432263904649217/mwh5NaFF_normal.jpg,linkslinks unterwegs - indogermanist - zürich - antifaschist - latinist - pessimist - feminist - gräzist - jüd'sch - queer - er/sie,409328046,False,False,moijeanluc,"Zurich, Switzerland",https://t.co/CvUbmfwaaA,843419002156269568,څپر,2011-11-10T15:49:43.000Z,520.0,1975.0,4312.0,22.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/CvUbmfwaaA', 'expanded_url': 'https://genossemaffju.wordpress.com/', 'display_url': 'genossemaffju.wordpress.com'}]",,,,moijeanluc,SP
https://pbs.twimg.com/profile_images/1111358924215762945/LMwzpUZx_normal.png,"Berner Nationalrätin, Historikerin, Mama. Vizepräsidentin der SP-Bundeshausfraktion, Stiftungsratspräsidentin der Energie-Stiftung und des Konsumentenschutzes.",1228066279,False,False,nmasshardt,Bern,https://t.co/9Ffpn19qUV,,Nadine Masshardt,2013-02-28T17:54:09.000Z,4404.0,1423.0,1592.0,141.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/9Ffpn19qUV', 'expanded_url': 'http://www.nadinemasshardt.ch', 'display_url': 'nadinemasshardt.ch'}]",,,,nmasshardt,SP
https://pbs.twimg.com/profile_images/2539033741/Capture_normal.JPG,"Président du Groupe socialiste au Parlement suisse, Commission de l'Environnement, de l'Aménagement du territoire et de l'Energie (CEATE-N/UREK-N)",778644518,False,True,nordmannroger,Suisse,https://t.co/ru5i9ZkbbC,,Roger Nordmann,2012-08-24T17:35:40.000Z,10185.0,1295.0,12716.0,293.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ru5i9ZkbbC', 'expanded_url': 'http://www.roger-nordmann.ch', 'display_url': 'roger-nordmann.ch'}]",,,,nordmannroger,SP
https://pbs.twimg.com/profile_images/1551670619384815617/K6vKxPZm_normal.jpg,Stadtpräsident Wetzikon,146871559,False,False,pascalbassu,"Wetzikon (ZH), Schweiz",,,Pascal Bassu,2010-05-22T15:20:39.000Z,212.0,400.0,353.0,10.0,,,,,pascalbassu,SP
https://pbs.twimg.com/profile_images/1208027969266102272/pWvDqtKY_normal.jpg,"Christ, Alt-Nationalrat, Gewerkschafter, Vater - das Leben ist vielfältig & macht Spass!",75777484,False,False,philipphadorn,Switzerland,https://t.co/vnkgcoYo9g,,Philipp HADORN,2009-09-20T12:29:31.000Z,1417.0,249.0,600.0,101.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/vnkgcoYo9g', 'expanded_url': 'http://www.philipp-hadorn.ch', 'display_url': 'philipp-hadorn.ch'}]",,,,philipphadorn,SP
https://pbs.twimg.com/profile_images/378800000570358703/ec54cd13383bea5ce5480cbe93ab357a_normal.jpeg,Avocat Député socialiste au Grand Conseil FR Président de l'ASLOCA FR / Membre comité ASLOCA CH / Président OSEO FR,572650692,False,False,pierremauron,Bulle,https://t.co/kr5L8ENdGG,,Pierre Mauron,2012-05-06T12:09:03.000Z,866.0,929.0,668.0,29.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/kr5L8ENdGG', 'expanded_url': 'http://www.pierremauron.ch', 'display_url': 'pierremauron.ch'}]",,,,pierremauron,SP
https://pbs.twimg.com/profile_images/799003275085357056/hm5qgBNb_normal.jpg,"Präsident SP Stäfa, Kantonsrat und Historiker.",1425476995,False,False,rafaelmoergeli,,https://t.co/ncYpn2JV6G,,Rafael Mörgeli,2013-05-13T13:01:41.000Z,659.0,322.0,370.0,17.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ncYpn2JV6G', 'expanded_url': 'http://www.rafaelmoergeli.ch', 'display_url': 'rafaelmoergeli.ch'}]",,,,rafaelmoergeli,SP
https://pbs.twimg.com/profile_images/859171770192060416/2GMP_tH-_normal.jpg,"Archéologue, collaboratrice personnelle @CeslaAmarelle @EtatdeVaud , directrice @SolarPlanet @SolarStratos",2462089760,False,False,raphaellejavet,,,,Raphaëlle Javet,2014-04-24T19:17:45.000Z,676.0,1004.0,649.0,25.0,,"[{'start': 40, 'end': 54, 'username': 'CeslaAmarelle'}, {'start': 55, 'end': 66, 'username': 'EtatdeVaud'}, {'start': 80, 'end': 92, 'username': 'SolarPlanet'}, {'start': 93, 'end': 106, 'username': 'SolarStratos'}]",,,raphaellejavet,SP
https://pbs.twimg.com/profile_images/3546495015/469e95bb57a5b2abfade51b4b2e38ba4_normal.jpeg,"Né le 17 octobre 1963, en couple, 2 enfants. Député socialiste au Grand Conseil genevois depuis 2003. Candidat au Conseil d'État.",282036814,False,False,rogerdeneys,"Genf, Schweiz",https://t.co/ft2vJMpYCQ,,Roger Deneys,2011-04-14T12:44:29.000Z,436.0,28.0,139.0,0.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ft2vJMpYCQ', 'expanded_url': 'http://rogerdeneys.blog.tdg.ch/', 'display_url': 'rogerdeneys.blog.tdg.ch'}]",,,,rogerdeneys,SP
https://pbs.twimg.com/profile_images/1505522728358629381/AvdsD8si_normal.jpg,"Nationalrätin @spschweiz, Ökonomin @econ_uzh",1690746518,False,False,samiramarti,,https://t.co/AamvCWFvRQ,,Samira Marti,2013-08-22T11:09:08.000Z,6968.0,671.0,2066.0,97.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/AamvCWFvRQ', 'expanded_url': 'http://www.samira-marti.ch/', 'display_url': 'samira-marti.ch'}]","[{'start': 14, 'end': 24, 'username': 'spschweiz'}, {'start': 35, 'end': 44, 'username': 'econ_uzh'}]",,,samiramarti,SP
https://pbs.twimg.com/profile_images/1520349908318007296/j5wwD4zQ_normal.jpg,"Nationalrätin, Vize-Präsidentin Finanzkommission",308991012,False,False,sarah_wyss,Basel,https://t.co/LvWkaj4PlC,,Sarah Wyss,2011-06-01T10:29:37.000Z,2018.0,515.0,4539.0,58.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/LvWkaj4PlC', 'expanded_url': 'http://www.sarahwyss.ch', 'display_url': 'sarahwyss.ch'}]",,,,sarah_wyss,SP
https://pbs.twimg.com/profile_images/1176937146143399936/KpwXePEs_normal.jpg,"50% memes, 50% wut;
nur alle jubeljahre auf twitter;
sie/ihr",1972886172,False,False,scheckig,,,,Andrea Scheck,2013-10-19T21:42:42.000Z,374.0,278.0,69.0,11.0,,,,,scheckig,SP
https://pbs.twimg.com/profile_images/1201496568479784960/viCBtQVP_normal.jpg,ehemalige Nationalrätin SP Basel-Stadt / Sozialarbeiterin / Präsidentin Stiftung Sucht Schweiz,303319566,False,False,schenkersilvia,,https://t.co/Dn6guhoXBk,,Silvia Schenker,2011-05-22T17:26:49.000Z,4308.0,1683.0,7040.0,144.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/Dn6guhoXBk', 'expanded_url': 'http://silviaschenker.ch', 'display_url': 'silviaschenker.ch'}]",,,,schenkersilvia,SP
https://pbs.twimg.com/profile_images/915968237489328129/zEgatzbt_normal.jpg,Député au Grand Conseil. Travailleur social. Genève.,54567499,False,False,scythez,"Genève, Suisse",https://t.co/JDcIhYTj8u,,SYLVAIN THEVOZ,2009-07-07T14:49:03.000Z,3248.0,3312.0,3680.0,56.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/JDcIhYTj8u', 'expanded_url': 'http://commecacestdit.blog.tdg.ch', 'display_url': 'commecacestdit.blog.tdg.ch'}]",,,,scythez,SP
https://pbs.twimg.com/profile_images/636930594740523008/vdSV06c5_normal.jpg,"papa / vice-président Fédération suisse des patients, section romande / député PS Fribourg / juriste et conseiller en communication",869615587,False,False,simonzurich,"Fribourg, Suisse",,,Simon Zurich,2012-10-09T10:15:03.000Z,928.0,724.0,2310.0,30.0,,,,,simonzurich,SP
https://pbs.twimg.com/profile_images/612159707390849024/J-6NuK0T_normal.jpg,Conseiller d'Etat / Staatsrat,205452545,False,False,steiertjf,Fribourg / Freiburg,http://t.co/cZ30uv5NJz,,Jean-FrançoisSteiert,2010-10-20T22:41:59.000Z,2245.0,738.0,159.0,101.0,"[{'start': 0, 'end': 22, 'url': 'http://t.co/cZ30uv5NJz', 'expanded_url': 'http://www.jfsteiert.ch', 'display_url': 'jfsteiert.ch'}]",,,,steiertjf,SP
https://pbs.twimg.com/profile_images/1251262532226088962/CapQGZlR_normal.jpg,"Susanne Leutenegger Oberholzer, altNationalrätin, Ökonomin und Juristin/Advokatin",332184640,False,False,susanneslo,Augst und Muttenz,https://t.co/Q9uMAmHe98,1218862358753398784,Leutenegger Oberholz,2011-07-09T10:52:38.000Z,7995.0,1232.0,10525.0,198.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/Q9uMAmHe98', 'expanded_url': 'http://s-leutenegger-oberholzer.ch', 'display_url': 's-leutenegger-oberholzer.ch'}]",,,,susanneslo,SP
https://pbs.twimg.com/profile_images/1317727919737851904/LIo5EzA1_normal.jpg,"Nationalrätin, Ständeratskandidatin SP Aargau, Präsidentin Lärmliga Schweiz, Vizepräsidentin Swissolar, Vorstand Swisscleantech.",2748626978,False,True,suter_gabriela,Aarau,https://t.co/48ZdwTsmne,1491844238073544704,Gabriela Suter,2014-08-20T10:00:07.000Z,3071.0,1768.0,4642.0,124.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/48ZdwTsmne', 'expanded_url': 'http://www.gabrielasuter.ch', 'display_url': 'gabrielasuter.ch'}]",,,,suter_gabriela,SP
https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,271491742,False,False,swerlen,,,,Sebastian Werlen,2011-03-24T16:27:03.000Z,45.0,891.0,4.0,1.0,,,,,swerlen,SP
https://pbs.twimg.com/profile_images/1095367421676961792/TzqWKxm1_normal.jpg,"Député au Grand Conseil, Président du Parti socialiste genevois, Président de la Coordination Transports & Déplacements, membre du comité de l'ATE",231102861,False,False,thomaswenger,Genève,https://t.co/ctwwHlZsA4,,Thomas Wenger,2010-12-27T16:12:03.000Z,608.0,114.0,345.0,5.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ctwwHlZsA4', 'expanded_url': 'https://thomaswenger.pssuisse.ch/', 'display_url': 'thomaswenger.pssuisse.ch'}]",,,,thomaswenger,SP
https://pbs.twimg.com/profile_images/590916443971178496/Xz4Ohfj2_normal.jpg,"Professeur de droit UNIGE, ancien constituant genevois",3195312010,False,False,thtanquerel,"Genf, Schweiz",http://t.co/jpf9v2lJZ2,,Thierry Tanquerel,2015-04-22T16:27:49.000Z,338.0,211.0,139.0,8.0,"[{'start': 0, 'end': 22, 'url': 'http://t.co/jpf9v2lJZ2', 'expanded_url': 'http://ttanquerel.blog.tdg.ch/', 'display_url': 'ttanquerel.blog.tdg.ch'}]",,,,thtanquerel,SP
https://pbs.twimg.com/profile_images/1021128130042441729/iulcN5eI_normal.jpg,dies das geschichte & politik,2336695268,False,False,timrue,St.Gallen,,,Tim Rüdiger,2014-02-10T13:35:57.000Z,272.0,496.0,55.0,7.0,,,,,timrue,SP
https://pbs.twimg.com/profile_images/562645377371762688/xZpQFtzV_normal.jpeg,"SEV-Sekretär, Kantonsrat",3014722408,False,False,urshuber1,Obergösgen,https://t.co/05BMIyTW3q,,Urs Huber,2015-02-03T16:09:42.000Z,386.0,227.0,3054.0,12.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/05BMIyTW3q', 'expanded_url': 'http://www.urshuber.com', 'display_url': 'urshuber.com'}]",,,,urshuber1,SP
https://pbs.twimg.com/profile_images/1235591495186604034/mAWQ53Pv_normal.jpg,Conseillère nationale (PS/FR),621159422,False,False,valerie_piller,Cheyres,,,Valérie Piller,2012-06-28T17:26:56.000Z,1845.0,634.0,306.0,122.0,,,,,valerie_piller,SP
https://pbs.twimg.com/profile_images/2424931543/ftne6albs0nnu5l9euhc_normal.jpeg,Aktivistin und Feministin,712258374,False,False,virginiakoepfli,Switzerland,,,Virginia Koepfli,2012-07-23T11:18:19.000Z,370.0,332.0,55.0,10.0,,,,,virginiakoepfli,SP
https://pbs.twimg.com/profile_images/1211839825076260864/t_FZQw2z_normal.jpg,"Regionalsekretärin VPOD Zentralschweiz, Einwohnerrätin SP Zofingen, sie|she",304432144,False,False,vivianehoesli,Zofingen AG,,,Viviane Hösli,2011-05-24T14:12:05.000Z,866.0,942.0,2123.0,31.0,,,,,vivianehoesli,SP
https://pbs.twimg.com/profile_images/1455584941853528066/cuW6e6dM_normal.jpg,Nationalrätin,227087638,False,False,yferi,Wettingen,https://t.co/tCtZshjNMn,,Yvonne Feri,2010-12-15T21:47:32.000Z,4587.0,1713.0,2279.0,166.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/tCtZshjNMn', 'expanded_url': 'http://www.yvonneferi.ch', 'display_url': 'yvonneferi.ch'}]",,,,yferi,SP
https://pbs.twimg.com/profile_images/604380694433894401/TYkEA48h_normal.jpg,nationalratskandidat 2015 sp olten liste 5,3096372447,False,False,yrb_nr2015,Olten,http://t.co/mxfIvsA5kO,592334191263686656,yabgu r. balkaç,2015-03-19T09:59:10.000Z,53.0,167.0,73.0,4.0,"[{'start': 0, 'end': 22, 'url': 'http://t.co/mxfIvsA5kO', 'expanded_url': 'http://yrb.ch', 'display_url': 'yrb.ch'}]",,,,yrb_nr2015,SP
https://pbs.twimg.com/profile_images/1438491296834916352/eyZbd-gD_normal.jpg,"Krankenbruder/ Pflegefachmann, Medizin Informatiker, Stadtrat Burgdorf, Hopp YB und frei von der Leber weg mit persönlicher Meinung/ Haltung",20409342,False,False,yvesaeschbacher,,,,Yves O. Aeschbacher,2009-02-09T02:22:05.000Z,670.0,1051.0,5948.0,47.0,,,,,yvesaeschbacher,SP
https://pbs.twimg.com/profile_images/781198869031972864/pyFcTU7D_normal.jpg,"Née au Locle en 1976, Dr ès sc. politiques, diplômée de l'IUHEID de Genève, députée au Grand Conseil bernois, membre du Conseil du Jura bernois",1351458116,False,False,acgraber,Suisse,http://t.co/KcmFAHTCSG,,Anne-Caroline Graber,2013-04-14T09:33:09.000Z,236.0,53.0,200.0,24.0,"[{'start': 0, 'end': 22, 'url': 'http://t.co/KcmFAHTCSG', 'expanded_url': 'http://www.anne-caroline-graber.ch', 'display_url': 'anne-caroline-graber.ch'}]",,,,acgraber,SVP
https://pbs.twimg.com/profile_images/445819039881764865/mbuHyuzC_normal.jpeg,"Unternehmer/Nationalrat, SVP-Sigriswil",2395783423,False,False,adrianamstutz,"Bern, Schweiz",http://t.co/muHTIf3VRC,,Adrian Amstutz,2014-03-18T07:04:49.000Z,692.0,1.0,0.0,49.0,"[{'start': 0, 'end': 22, 'url': 'http://t.co/muHTIf3VRC', 'expanded_url': 'http://www.adrian-amstutz.ch/', 'display_url': 'adrian-amstutz.ch'}]",,,,adrianamstutz,SVP
https://pbs.twimg.com/profile_images/1144597939513376768/JJo7YQFl_normal.jpg,"Mitglied des Parlamentes der Schweizerischen Eidgenossenschaft, SVP, Juristin, LL.M.",385293664,False,False,babasteinemann,Watt-Regensdorf,https://t.co/5h7GNzlbQl,,Barbara Steinemann,2011-10-05T07:24:35.000Z,4441.0,1228.0,1755.0,115.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/5h7GNzlbQl', 'expanded_url': 'http://www.barbara-steinemann.ch', 'display_url': 'barbara-steinemann.ch'}]",,,,babasteinemann,SVP
https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1191463865395109890,False,False,benjaminkasper,,,,Benjamin Kasper,2019-11-04T21:15:07.000Z,0.0,4.0,0.0,0.0,,,,,benjaminkasper,SVP
https://pbs.twimg.com/profile_images/1418107230294052866/S-eM6SSI_normal.jpg,Avocat et a. Conseiller national,2172700965,False,False,buehler4bern,Berne,https://t.co/aJWVwRWGec,,Manfred Bühler Président UDC/SVP BE,2013-11-07T22:34:15.000Z,624.0,154.0,311.0,39.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/aJWVwRWGec', 'expanded_url': 'http://www.svp-bern.ch', 'display_url': 'svp-bern.ch'}]",,,,buehler4bern,SVP
https://pbs.twimg.com/profile_images/681081076643672064/4wAIGF6w_normal.jpg,Nationalrat,222903677,False,False,christianimark,,https://t.co/krvyL2naFk,,Christian Imark,2010-12-04T20:12:10.000Z,1648.0,847.0,203.0,64.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/krvyL2naFk', 'expanded_url': 'http://www.christian-imark.ch', 'display_url': 'christian-imark.ch'}]",,,,christianimark,SVP
https://pbs.twimg.com/profile_images/1360229571996639235/5m5UGzE-_normal.jpg,"Unternehmerin, Ernst Fischer AG, SVP Nationalrätin, Vizepräsidentin Thurgauer Gewerbeverband, Stolze Ostschweizerin, Freizeit-Joggerin, Tennisspielerin",1280965525,False,False,dianagutjahr1,Amriswil,https://t.co/mdnjncQmnd,,Diana Gutjahr,2013-03-19T16:59:57.000Z,1737.0,447.0,1732.0,72.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/mdnjncQmnd', 'expanded_url': 'http://www.diana-gutjahr.ch', 'display_url': 'diana-gutjahr.ch'}]",,,,dianagutjahr1,SVP
https://pbs.twimg.com/profile_images/1371101211831721990/4swCmCMC_normal.jpg,Nationalrat und IT-Unternehmer,1371100894482329600,False,False,fgrueter,,,,Franz Grueter,2021-03-14T14:08:36.000Z,105.0,15.0,16.0,7.0,,,,,fgrueter,SVP
https://pbs.twimg.com/profile_images/990546214398636033/PLQKzGDQ_normal.jpg,"Unternehmer, Geschäftsführer SFT-Events GmbH, Präsident SVP Neuenegg",1891136730,False,False,horstmarkus,Neuenegg,https://t.co/REsbz0bLvg,,Markus Horst,2013-09-21T19:17:50.000Z,192.0,94.0,333.0,6.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/REsbz0bLvg', 'expanded_url': 'http://www.markus-horst.ch', 'display_url': 'markus-horst.ch'}]",,,,horstmarkus,SVP
https://pbs.twimg.com/profile_images/1377992761350221833/bcOsFZMd_normal.jpg,Tontechniker Dreamwaverecordings Vorstand/ Kassier JSVP Basel-Stadt Jungschützenleiter Bezirk Dorneck,2817964771,False,False,joshua_lutz97,,https://t.co/5hA1FAjY7u,,Joshua Lutz 🇨🇭🇮🇱,2014-09-18T21:10:56.000Z,140.0,127.0,358.0,4.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/5hA1FAjY7u', 'expanded_url': 'http://www.facebook.com/Dreamwaverecordings', 'display_url': 'facebook.com/Dreamwaverecor…'}]",,,,joshua_lutz97,SVP
https://pbs.twimg.com/profile_images/594446939711741952/Vy9EioWy_normal.jpg,Rechtsanwalt und Milizoffizier. Interessiert am (politischen) Weltgeschehen. Überzeugt von Freiheit und Eigenverantwortung. Tweets are my own.,114183852,False,False,lukaslanzrein,Thun,,,Lukas Lanzrein,2010-02-14T12:50:41.000Z,968.0,809.0,2418.0,49.0,,,,,lukaslanzrein,SVP
https://pbs.twimg.com/profile_images/732155790279200768/iCYmExsm_normal.jpg,,2968753979,False,False,nicibretscher,"Basel, Basel-Stadt",,,Nicolas Bretscher,2015-01-08T23:01:32.000Z,265.0,490.0,187.0,4.0,,,,,nicibretscher,SVP
https://pbs.twimg.com/profile_images/1273195303030722566/z90EdQ84_normal.jpg,BSc BFH in Agronomie | Grossrat-Stv. Kanton Graubünden | Mitglied EKKJ | #jungundmutig,1311150493,False,False,_nicolastocker,"Trimmis, Graubünden",https://t.co/dpiEVR1MAc,,Nicola Stocker,2013-03-28T16:41:35.000Z,549.0,859.0,1737.0,20.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/dpiEVR1MAc', 'expanded_url': 'http://www.nicolastocker.ch', 'display_url': 'nicolastocker.ch'}]",,,"[{'start': 73, 'end': 86, 'tag': 'jungundmutig'}]",_nicolastocker,SVP
https://pbs.twimg.com/profile_images/1185919907801763840/eNhrXmKu_normal.jpg,#Thurgauer #hsg #dubai #banker #travelling #politics #sports,42466723,False,False,oliverstraub,"Thurgau, Schweiz",https://t.co/3us5KE1lps,,Oliver Straub,2009-05-25T19:15:17.000Z,577.0,293.0,2985.0,38.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3us5KE1lps', 'expanded_url': 'https://www.facebook.com/strauboliver', 'display_url': 'facebook.com/strauboliver'}]",,,"[{'start': 0, 'end': 10, 'tag': 'Thurgauer'}, {'start': 11, 'end': 15, 'tag': 'hsg'}, {'start': 16, 'end': 22, 'tag': 'dubai'}, {'start': 23, 'end': 30, 'tag': 'banker'}, {'start': 31, 'end': 42, 'tag': 'travelling'}, {'start': 43, 'end': 52, 'tag': 'politics'}, {'start': 53, 'end': 60, 'tag': 'sports'}]",oliverstraub,SVP
https://pbs.twimg.com/profile_images/905715793144446976/jzNCWbO3_normal.jpg,Notar & a. Grossrat Kanton Bern,991128949,False,False,peterbrandch,,,,Peter Brand,2012-12-05T14:59:30.000Z,557.0,612.0,625.0,28.0,,,,,peterbrandch,SVP
https://pbs.twimg.com/profile_images/1225713364892082181/_2USw-38_normal.png,xd,1225713308407357442,False,False,pschaefli,,,,Pascal Schaefli,2020-02-07T09:30:05.000Z,0.0,0.0,0.0,0.0,,,,,pschaefli,SVP
https://pbs.twimg.com/profile_images/1147437099198627841/ftu9MeMR_normal.jpg,Nationalrätin eidg. dipl. Malermeisterin,556256043,False,False,sasollberger,Bubendorf,https://t.co/scQRE9XRxi,,Sandra Sollberger,2012-04-17T18:17:56.000Z,1095.0,183.0,233.0,47.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/scQRE9XRxi', 'expanded_url': 'http://www.sandrasollberger.ch', 'display_url': 'sandrasollberger.ch'}]",,,,sasollberger,SVP
https://pbs.twimg.com/profile_images/717974308547653633/lRbaPOav_normal.jpg,"kleine Landrätin Davos (Departementsvorsteherin II, Bildung & Energie) I Grossrätin I KBK Kanton GR  I SVP kandidiert als Frau Landammann",2370410863,False,False,valerie55820879,Davos,https://t.co/Rom3F6berL,,Valérie Favre Accola,2014-03-03T13:18:25.000Z,426.0,226.0,1469.0,12.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/Rom3F6berL', 'expanded_url': 'http://www.valerie-favreaccola.ch', 'display_url': 'valerie-favreaccola.ch'}]",,,,valerie55820879,SVP
https://pbs.twimg.com/profile_images/3437404238/055dae816fa3cc097b95c5e4aeaa80fb_normal.jpeg,"SVP-Nationalrätin TG, Geschäftsfrau",1307125520,False,False,verenaherzog,Frauenfeld,http://t.co/Bc1h6yzSFq,,Verena Herzog,2013-03-27T10:26:07.000Z,1847.0,908.0,1414.0,106.0,"[{'start': 0, 'end': 22, 'url': 'http://t.co/Bc1h6yzSFq', 'expanded_url': 'http://www.verena-herzog.ch', 'display_url': 'verena-herzog.ch'}]",,,,verenaherzog,SVP
https://pbs.twimg.com/profile_images/644400819220013056/VKZ5B0vw_normal.jpg,"Seit 1993 in der Schweiz, verheiratet, 1 Kind, Ärztin, Beraterin, politisch interessiert und aktiv als Nationalrätin.",1017350089,False,False,yvette67yvette,Schweiz,http://t.co/IWhzejR7,,Yvette Estermann,2012-12-17T12:15:21.000Z,1951.0,176.0,578.0,113.0,"[{'start': 0, 'end': 20, 'url': 'http://t.co/IWhzejR7', 'expanded_url': 'http://estermann-aktuell.ch', 'display_url': 'estermann-aktuell.ch'}]",,,,yvette67yvette,SVP
https://pbs.twimg.com/profile_images/1532412424313266179/eq-r4up0_normal.jpg,"Give me Liberty, or give me Death!

Der Staat soll nicht mehr geben, er soll weniger wegnehmen! 

RT bedeutet nicht zwingend Zustimmung.",121068845,False,False,zac1967,"Gossau (ZH), Schweiz",https://t.co/l3p2pWuOnb,1446919624138928128,Claudio Zanetti,2010-03-08T10:36:57.000Z,14881.0,10414.0,156603.0,244.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/l3p2pWuOnb', 'expanded_url': 'http://www.zanetti.ch', 'display_url': 'zanetti.ch'}]",,,,zac1967,SVP
https://pbs.twimg.com/profile_images/1327362554113515520/8btlW-pL_normal.jpg,"Doch, das kann man schon machen. Jeder der weniger libertär ist als ich ist ein Sozi. Vorstand @HayekClubZH, Driver bei @lp_schweiz. Orthodoxer Tinabarist.",606601702,False,False,chstampfli,"Zürich, Schweiz",,1367471608433172481,Christoph Stampfli,2012-06-12T20:05:11.000Z,1266.0,608.0,5474.0,29.0,,"[{'start': 95, 'end': 107, 'username': 'HayekClubZH'}, {'start': 120, 'end': 131, 'username': 'lp_schweiz'}]",,,chstampfli,UP
https://pbs.twimg.com/profile_images/1525545893369454594/vpacNeXf_normal.jpg,"Präsident @lp_schweiz. Steuerberater bei @swisstaxexpert. Für Vielfalt, gegen Identitätspolitik, Kollektivismus und legalisierten Raub 👊🏻 #coronasyl in Panama",238913030,False,False,silvan_amberg,Panama,,,Silvan Amberg,2011-01-16T09:49:34.000Z,1805.0,395.0,10786.0,41.0,,"[{'start': 10, 'end': 21, 'username': 'lp_schweiz'}, {'start': 41, 'end': 56, 'username': 'swisstaxexpert'}]",,"[{'start': 138, 'end': 148, 'tag': 'coronasyl'}]",silvan_amberg,UP
